latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
24.20447,82.7225,330.2,0.42,0.38,2017-09-29,0748,N,VIIRS,n,1,295.8,3.1
25.10178,82.36595,340.1,0.42,0.38,2017-10-16,0729,N,VIIRS,l,1,314.9,3.8
25.05678,82.59669,336.1,0.42,0.37,2017-10-16,0729,N,VIIRS,l,1,310.4,1.1
24.2069,82.7215,298.6,0.64,0.72,2017-10-07,2105,N,VIIRS,n,1,279,0.7
24.14288,82.56438,318.7,0.47,0.47,2017-09-04,1944,N,VIIRS,n,1,292.4,2.3
24.14682,82.56393,304.3,0.46,0.64,2017-09-05,1925,N,VIIRS,n,1,288,0.8
24.14516,82.5663,302.6,0.56,0.43,2017-09-25,1950,N,VIIRS,n,1,279.8,1.5
24.15898,82.55179,303,0.47,0.4,2017-09-30,1956,N,VIIRS,n,1,286.4,1.7
24.14355,82.56501,320.7,0.39,0.37,2017-10-15,2015,N,VIIRS,n,1,294.1,1.8
24.12819,82.74182,304.3,0.33,0.55,2017-09-22,2046,N,VIIRS,n,1,288.2,0.3
24.12879,82.72285,306,0.36,0.57,2017-10-12,1931,N,VIIRS,n,1,289.6,0.4
24.20605,82.72062,302.9,0.52,0.5,2017-09-17,2040,N,VIIRS,n,1,270.8,1.2
24.20474,82.72023,319,0.52,0.41,2017-09-23,2028,N,VIIRS,n,1,295,2.8
24.20356,82.71967,318.9,0.38,0.36,2017-09-24,2009,N,VIIRS,n,1,295.5,1.8
24.20297,82.72093,307.2,0.64,0.72,2017-10-07,2105,N,VIIRS,n,1,280.3,2.8
23.16997,82.33932,312.4,0.51,0.41,2017-09-23,2028,N,VIIRS,n,1,292.2,1.7
23.17202,82.33911,306.1,0.56,0.43,2017-09-25,1950,N,VIIRS,n,1,277.6,1.9
23.16781,82.33816,332.1,0.34,0.56,2017-09-26,0704,N,VIIRS,n,1,292,5
28.34069,81.01321,329.6,0.42,0.61,2017-10-13,0827,N,VIIRS,n,1,297.8,3.4
17.95315,80.79991,330.2,0.41,0.37,2017-09-23,0759,N,VIIRS,l,1,305.1,5
17.95176,80.79947,304.6,0.43,0.38,2017-10-04,2023,N,VIIRS,n,1,289.3,2
21.92245,83.34782,306.6,0.78,0.78,2017-09-22,1907,N,VIIRS,n,1,285.9,2.2
21.91935,83.35475,300.4,0.61,0.54,2017-09-26,1932,N,VIIRS,n,1,277,1.4
24.9233,84.15781,298.6,0.41,0.37,2017-09-14,1956,N,VIIRS,n,1,274.7,0.6
24.92301,84.15482,320.3,0.39,0.36,2017-09-24,2009,N,VIIRS,n,1,295.1,2.1
24.92458,84.15804,309.9,0.41,0.45,2017-10-09,2028,N,VIIRS,n,1,291.1,1.3
24.92332,84.15472,312,0.43,0.38,2017-10-15,2015,N,VIIRS,n,1,294.9,1.3
17.95017,80.80541,300.3,0.66,0.73,2017-09-05,2107,N,VIIRS,n,1,281.7,0.9
17.95039,80.80758,320.5,0.43,0.38,2017-10-04,2023,N,VIIRS,n,1,289.3,1.9
17.94951,80.806,309.6,0.51,0.41,2017-10-09,2030,N,VIIRS,n,1,289.4,2.4
17.95436,80.80318,313.8,0.51,0.41,2017-09-07,2029,N,VIIRS,n,1,290.2,5.2
17.95393,80.80259,302.8,0.4,0.6,2017-10-12,1933,N,VIIRS,n,1,283.3,1
17.95441,80.803,310.6,0.42,0.45,2017-10-14,2036,N,VIIRS,n,1,287.9,0.9
9.97503,76.37492,300.2,0.38,0.59,2017-10-06,1948,N,VIIRS,n,1,282.9,1.5
9.57102,78.31655,335.7,0.39,0.36,2017-09-01,0809,N,VIIRS,n,1,298.6,3.4
9.57663,78.30848,341.4,0.39,0.36,2017-09-01,0809,N,VIIRS,n,1,298.7,7
9.5633,78.31049,340.8,0.39,0.36,2017-09-01,0809,N,VIIRS,n,1,299.1,5
9.57725,78.34253,336.8,0.39,0.36,2017-10-03,0809,N,VIIRS,n,1,305.6,5.6
8.63011,77.8543,337.3,0.41,0.37,2017-09-22,0815,N,VIIRS,l,1,309.2,4.8
8.99568,77.88777,342.1,0.48,0.4,2017-09-27,0821,N,VIIRS,n,1,301.9,4.4
9.2829,78.99899,338.7,0.45,0.39,2017-09-22,0815,N,VIIRS,n,1,302.9,13.4
9.30888,78.11305,342,0.42,0.38,2017-09-22,0815,N,VIIRS,n,1,306.7,13
9.32611,78.06516,345.2,0.55,0.51,2017-10-10,0738,N,VIIRS,n,1,298.5,7.2
22.93584,69.69851,304.1,0.42,0.45,2017-09-04,2125,N,VIIRS,n,1,293,1.5
22.93417,69.70078,305.5,0.46,0.63,2017-10-15,2016,N,VIIRS,n,1,295.4,1.5
9.97688,76.37485,308.3,0.4,0.37,2017-09-23,2032,N,VIIRS,n,1,282,1.4
9.97566,76.37119,295,0.47,0.48,2017-09-30,2001,N,VIIRS,n,1,265.2,0.3
21.37539,81.64289,309.8,0.43,0.38,2017-09-02,2022,N,VIIRS,n,1,294.6,0.8
21.30118,81.63669,305.8,0.43,0.38,2017-09-02,2022,N,VIIRS,n,1,293.4,0.7
21.37772,81.63939,306.7,0.49,0.65,2017-09-21,1926,N,VIIRS,n,1,286.6,3
21.18085,81.38463,306.8,0.42,0.38,2017-09-02,2022,N,VIIRS,n,1,288.7,1.7
21.18357,81.38659,311.7,0.4,0.44,2017-09-25,1951,N,VIIRS,n,1,294.5,2
21.1852,81.38853,309.1,0.49,0.41,2017-10-09,2029,N,VIIRS,n,1,288.4,1.9
21.18397,81.38738,315.7,0.39,0.36,2017-10-10,2010,N,VIIRS,n,1,291.1,1.1
21.18039,81.38601,316.9,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,298.3,2.3
21.37317,81.68385,310.9,0.42,0.37,2017-09-03,2003,N,VIIRS,n,1,294.4,3
21.37216,81.68304,298.4,0.49,0.65,2017-09-05,1926,N,VIIRS,n,1,279.5,0.5
21.37137,81.68291,303.8,0.48,0.4,2017-09-14,1957,N,VIIRS,n,1,284.6,1.1
21.36531,81.67862,311.6,0.39,0.36,2017-09-24,2010,N,VIIRS,n,1,294,0.9
21.36663,81.67759,299,0.52,0.5,2017-10-03,2041,N,VIIRS,n,1,279.2,1.2
21.37674,81.68266,302.4,0.41,0.61,2017-10-13,2054,N,VIIRS,n,1,282.9,1.8
21.37796,81.68237,303.2,0.41,0.61,2017-10-13,2054,N,VIIRS,n,1,283.2,2.8
21.37589,81.68261,313.4,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,297.1,2.2
20.03722,73.99332,343.8,0.42,0.37,2017-09-27,0825,N,VIIRS,n,1,300.7,17.2
19.24289,74.03139,330.7,0.39,0.36,2017-10-03,0812,N,VIIRS,l,1,304.9,1.9
15.68562,78.45895,307.3,0.41,0.45,2017-10-16,1959,N,VIIRS,n,1,295,1.2
16.86725,79.17763,333.6,0.41,0.37,2017-10-14,0805,N,VIIRS,n,1,295.8,2.8
21.10745,72.64371,323.8,0.45,0.39,2017-10-14,2035,N,VIIRS,n,1,294.5,4.8
21.10387,72.64314,312.5,0.45,0.39,2017-10-14,2035,N,VIIRS,n,1,293.8,4.8
19.84437,74.56347,332.1,0.39,0.36,2017-10-03,0812,N,VIIRS,l,1,304.6,2.6
22.50479,77.65892,335,0.4,0.37,2017-10-14,0806,N,VIIRS,n,1,304.6,3.2
19.9612,79.33437,308.7,0.42,0.61,2017-09-15,1939,N,VIIRS,n,1,280.4,1.3
19.96387,79.3345,331,0.39,0.36,2017-10-15,2017,N,VIIRS,n,1,294.8,3.6
20.85874,79.28718,315.5,0.38,0.36,2017-09-02,2022,N,VIIRS,n,1,293.8,1.9
20.86682,79.29674,318.7,0.41,0.37,2017-09-23,2029,N,VIIRS,n,1,294.7,2.4
20.86751,79.29543,306.4,0.44,0.38,2017-09-24,2010,N,VIIRS,n,1,289.8,1.3
20.86508,79.29672,312.5,0.47,0.4,2017-09-28,2035,N,VIIRS,n,1,286.6,1.5
20.85831,79.28687,330.4,0.41,0.37,2017-10-15,0747,N,VIIRS,l,1,304.7,3.2
15.29188,79.73183,330.9,0.44,0.46,2017-09-03,0733,N,VIIRS,n,1,293.7,5.5
23.08902,71.59403,338.4,0.39,0.36,2017-10-08,0819,N,VIIRS,n,1,307.9,3.9
21.3772,81.6804,315.8,0.42,0.37,2017-09-03,2003,N,VIIRS,n,1,294.5,3.3
21.36694,81.67725,306.7,0.51,0.41,2017-09-23,2029,N,VIIRS,n,1,292.6,1.1
21.37707,81.68137,314.3,0.39,0.44,2017-09-25,1951,N,VIIRS,n,1,294.2,2.4
21.37608,81.67871,310.3,0.39,0.59,2017-10-12,1932,N,VIIRS,n,1,289.6,1.7
21.36511,81.67751,304.8,0.39,0.59,2017-10-12,1932,N,VIIRS,n,1,289.7,0.8
21.37542,81.67968,313,0.39,0.59,2017-10-12,1932,N,VIIRS,n,1,290.1,1.5
10.83108,77.44183,334.3,0.38,0.36,2017-10-03,0809,N,VIIRS,l,1,304.7,0.8
18.68663,73.03921,339.1,0.4,0.44,2017-10-04,2023,N,VIIRS,n,1,293.9,3.3
21.102,72.64526,315.8,0.55,0.68,2017-09-30,2138,N,VIIRS,n,1,294.6,3.2
10.46253,79.27689,333.6,0.4,0.37,2017-09-23,0757,N,VIIRS,n,1,301.1,2.2
21.24824,79.22426,298.3,0.35,0.57,2017-09-04,1945,N,VIIRS,n,1,276.9,0.3
13.50992,80.09675,307,0.41,0.37,2017-09-03,2005,N,VIIRS,n,1,288.5,0.8
9.92719,78.40805,337.6,0.43,0.38,2017-09-22,0815,N,VIIRS,n,1,305.3,3.1
9.79475,78.26504,332.6,0.39,0.36,2017-10-03,0809,N,VIIRS,l,1,305.2,2.6
10.54028,78.49696,331.6,0.44,0.39,2017-09-22,0816,N,VIIRS,l,1,301.8,1.6
21.10971,72.63422,311.6,0.4,0.37,2017-09-01,2041,N,VIIRS,n,1,292.2,4.3
21.10889,72.63483,303.7,0.55,0.42,2017-09-07,2029,N,VIIRS,n,1,280.1,1.8
21.11148,72.63547,316.1,0.4,0.37,2017-09-27,2054,N,VIIRS,n,1,295,3.4
21.1075,72.63493,310,0.55,0.68,2017-09-30,2138,N,VIIRS,n,1,295.2,5.6
21.10956,72.63035,335.4,0.51,0.41,2017-09-05,0837,N,VIIRS,n,1,298.5,11.8
21.10982,72.63255,306.9,0.38,0.36,2017-09-06,2048,N,VIIRS,n,1,282.2,1.2
21.1084,72.63075,367,0.36,0.57,2017-09-24,2010,N,VIIRS,h,1,293.5,6.7
21.1077,72.63117,336.3,0.48,0.4,2017-09-28,0806,N,VIIRS,n,1,301.5,7.4
21.10973,72.62971,341.8,0.52,0.5,2017-10-01,0850,N,VIIRS,n,1,304.1,15.6
21.11019,72.63274,309.6,0.45,0.47,2017-10-04,2023,N,VIIRS,n,1,295.2,1.9
21.10917,72.62801,312.6,0.45,0.63,2017-10-05,2004,N,VIIRS,n,1,287,2.5
21.11058,72.63161,306.4,0.45,0.63,2017-10-05,2004,N,VIIRS,n,1,287.3,2.1
21.10923,72.63062,328,0.45,0.39,2017-10-14,2035,N,VIIRS,n,1,295,2.5
21.1078,72.63151,310,0.57,0.69,2017-10-16,1958,N,VIIRS,n,1,295.1,3.5
21.10661,72.64663,344.2,0.41,0.45,2017-09-10,0844,N,VIIRS,n,1,294,11.7
21.10619,72.64634,334.6,0.4,0.37,2017-09-27,2054,N,VIIRS,n,1,297.8,27.8
21.10469,72.647,339.3,0.43,0.38,2017-10-02,0831,N,VIIRS,n,1,307.5,9.2
21.10515,72.64726,334.9,0.48,0.48,2017-10-04,0754,N,VIIRS,n,1,302.7,4.2
21.10712,72.64675,343.4,0.39,0.36,2017-10-08,0819,N,VIIRS,n,1,298.5,8.9
21.10686,72.64806,329.1,0.45,0.39,2017-10-14,2035,N,VIIRS,n,1,296.3,5
21.18086,81.38041,315.5,0.39,0.36,2017-09-24,2010,N,VIIRS,n,1,292.7,2.2
14.52769,77.57956,342,0.39,0.36,2017-09-12,0804,N,VIIRS,n,1,297.7,4.7
22.57299,77.74432,331.9,0.41,0.37,2017-10-14,0806,N,VIIRS,l,1,303.4,2.5
18.69127,73.04112,301.7,0.41,0.61,2017-09-04,2126,N,VIIRS,n,1,275.8,0.8
21.10924,72.63623,306.1,0.38,0.36,2017-09-06,2048,N,VIIRS,n,1,280.8,1.2
21.10606,72.64035,305.4,0.57,0.52,2017-09-13,2016,N,VIIRS,n,1,286.4,17.4
21.11074,72.63631,307,0.55,0.68,2017-09-30,2138,N,VIIRS,n,1,295.8,1.9
21.19879,81.41508,356.1,0.4,0.6,2017-09-26,1932,N,VIIRS,n,1,290,6.9
21.19717,81.4143,320.2,0.49,0.4,2017-09-30,1957,N,VIIRS,n,1,281.8,2.1
21.19915,81.41587,324.8,0.39,0.36,2017-10-10,2010,N,VIIRS,n,1,290.2,1.9
21.1039,72.64608,332.3,0.51,0.41,2017-09-05,0837,N,VIIRS,n,1,300.1,7.1
21.10408,72.6441,338.7,0.56,0.51,2017-10-01,2119,N,VIIRS,n,1,297,3.7
21.10321,72.64647,333.3,0.6,0.53,2017-10-15,0747,N,VIIRS,n,1,295.1,6.8
11.25535,78.33839,332.2,0.44,0.39,2017-09-22,0816,N,VIIRS,n,1,296.9,2.8
23.37578,88.61674,337.6,0.46,0.39,2017-10-16,0728,N,VIIRS,n,1,304.1,3.2
24.97191,93.99569,327.4,0.39,0.36,2017-09-05,0657,N,VIIRS,n,1,292.1,2.5
22.76701,75.57843,332.1,0.44,0.38,2017-10-08,0819,N,VIIRS,l,1,305.3,3.1
11.81584,77.91363,302.9,0.41,0.61,2017-09-15,1941,N,VIIRS,n,1,287.6,0.9
22.93809,69.69977,308.3,0.52,0.42,2017-10-01,2119,N,VIIRS,n,1,295.9,0.8
21.24241,81.77018,301.2,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,289.4,0.3
21.10526,72.63103,331.3,0.48,0.65,2017-09-03,0735,N,VIIRS,n,1,288.7,9.8
21.10715,72.63278,333.2,0.66,0.73,2017-09-03,0915,N,VIIRS,n,1,287.7,6
21.10574,72.63332,337.3,0.39,0.36,2017-09-22,0819,N,VIIRS,n,1,294.4,8.5
21.10602,72.63078,339.4,0.39,0.36,2017-09-27,0825,N,VIIRS,n,1,302.4,2.8
21.1058,72.6317,336.7,0.61,0.53,2017-09-29,0747,N,VIIRS,n,1,296.3,13.2
21.1058,72.62935,315.7,0.55,0.68,2017-09-30,2138,N,VIIRS,n,1,294.8,1.9
21.10588,72.63213,316.1,0.45,0.47,2017-10-04,2023,N,VIIRS,n,1,294.2,1.9
21.10471,72.63096,309.8,0.45,0.63,2017-10-05,2004,N,VIIRS,n,1,287.1,2.1
21.10717,72.63341,335.5,0.39,0.36,2017-10-13,0825,N,VIIRS,n,1,297.8,8.2
20.86025,79.28435,297.6,0.47,0.47,2017-09-06,2047,N,VIIRS,n,1,274.4,0.7
20.86161,79.28362,299.5,0.73,0.76,2017-10-01,2119,N,VIIRS,n,1,279.9,1.5
20.85895,79.28606,330.2,0.52,0.42,2017-10-03,0812,N,VIIRS,l,1,304.2,5.7
21.24572,79.22476,307,0.53,0.42,2017-10-05,2004,N,VIIRS,n,1,287.9,1.1
20.85896,79.28657,317.8,0.44,0.38,2017-10-10,2010,N,VIIRS,n,1,289.1,2.1
21.38925,81.64564,309.8,0.43,0.38,2017-09-02,2022,N,VIIRS,n,1,295,1
21.3773,81.6413,306.8,0.5,0.41,2017-09-07,2028,N,VIIRS,n,1,289,2.1
21.38983,81.64661,308.4,0.39,0.59,2017-10-12,1932,N,VIIRS,n,1,289.8,1
21.38869,81.64632,312.9,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,297.3,1.4
21.10746,72.64444,332.1,0.39,0.36,2017-09-22,0819,N,VIIRS,n,1,298.2,3
21.10793,72.64816,333,0.42,0.61,2017-09-25,0903,N,VIIRS,n,1,295.2,9.4
21.10923,72.64775,309.9,0.44,0.62,2017-09-25,2132,N,VIIRS,n,1,289.9,2.1
21.10761,72.64953,305.9,0.44,0.62,2017-09-25,2132,N,VIIRS,n,1,289.6,2.2
21.19943,81.41471,297.4,0.49,0.4,2017-09-07,2028,N,VIIRS,n,1,275.2,1.1
21.19614,81.41628,338.8,0.43,0.46,2017-09-25,0722,N,VIIRS,n,1,300.9,4.4
21.1966,81.41465,303.7,0.63,0.54,2017-10-08,2047,N,VIIRS,n,1,283.3,1.6
21.19596,81.4153,313.9,0.4,0.6,2017-10-12,1932,N,VIIRS,n,1,289.5,1.3
21.19563,81.41503,326.3,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,295.9,1.5
21.19231,81.41441,305.2,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,294.5,1.5
21.24796,79.22446,302.8,0.45,0.39,2017-09-24,2010,N,VIIRS,n,1,288.2,0.6
20.90907,71.4613,310.6,0.41,0.37,2017-10-02,2101,N,VIIRS,n,1,294.9,1.4
21.19022,81.38618,308.3,0.4,0.6,2017-09-26,1932,N,VIIRS,n,1,289.3,2.1
21.17987,81.38804,306.9,0.42,0.38,2017-10-04,2022,N,VIIRS,n,1,288.3,1.7
21.18128,81.38445,302.2,0.42,0.38,2017-10-05,2004,N,VIIRS,n,1,281.3,1.3
21.18421,81.39015,307.8,0.4,0.6,2017-10-13,2054,N,VIIRS,n,1,288.4,1.1
21.18371,81.38662,313.5,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,297.9,2.9
21.18259,81.38529,316.9,0.49,0.4,2017-10-16,1957,N,VIIRS,n,1,298,3
26.89878,93.00227,336.3,0.38,0.43,2017-10-06,0717,N,VIIRS,n,1,296.6,2.6
13.42232,80.08929,304.8,0.46,0.63,2017-09-11,2056,N,VIIRS,n,1,288.7,0.6
10.55026,78.33896,332.3,0.44,0.38,2017-09-22,0816,N,VIIRS,l,1,304.1,1.3
15.02291,78.01525,310.6,0.44,0.38,2017-10-10,2012,N,VIIRS,n,1,291.5,1.1
22.93689,69.69803,308.2,0.53,0.5,2017-09-09,2131,N,VIIRS,n,1,294.6,1.2
22.93063,69.7029,311.2,0.33,0.55,2017-09-14,2138,N,VIIRS,n,1,291.1,1.3
22.93019,69.70554,307.8,0.4,0.37,2017-10-07,2106,N,VIIRS,n,1,291.6,1.1
22.93237,69.69938,317,0.41,0.37,2017-10-13,2054,N,VIIRS,n,1,295.6,1.4
22.93936,69.69756,308.7,0.46,0.47,2017-10-14,2035,N,VIIRS,n,1,295.7,0.9
19.95798,79.09469,306.2,0.48,0.4,2017-10-14,2035,N,VIIRS,n,1,288.1,1.4
22.34317,69.87926,306.2,0.45,0.39,2017-09-06,2047,N,VIIRS,n,1,295.4,0.7
22.34048,69.88147,335.6,0.4,0.37,2017-09-21,0838,N,VIIRS,n,1,294.6,2
21.45619,70.35586,335.4,0.51,0.41,2017-10-03,0813,N,VIIRS,n,1,299.7,4.9
26.98481,94.35701,330.8,0.39,0.36,2017-09-16,0651,N,VIIRS,l,1,304.3,7.4
26.98214,94.35349,328.7,0.43,0.38,2017-10-08,0639,N,VIIRS,l,1,302.9,3.5
21.39787,81.10848,339.3,0.38,0.36,2017-10-15,0747,N,VIIRS,n,1,307.4,3.1
18.65855,79.55787,327.3,0.41,0.37,2017-09-08,2010,N,VIIRS,n,1,292.6,3.7
18.66315,79.55408,308.1,0.5,0.66,2017-09-10,1933,N,VIIRS,n,1,284.5,1.9
18.66242,79.55556,306.1,0.52,0.42,2017-10-14,2036,N,VIIRS,n,1,276.4,1.7
12.6433,79.69835,301.9,0.41,0.61,2017-09-10,1934,N,VIIRS,n,1,285.1,0.4
11.29702,79.44485,333.6,0.39,0.36,2017-09-12,0803,N,VIIRS,n,1,296.3,3.4
11.37475,79.31665,332.7,0.42,0.46,2017-10-10,0738,N,VIIRS,n,1,299.7,3.3
26.8078,94.6966,301.4,0.34,0.56,2017-10-09,1846,N,VIIRS,n,1,281.8,0.8
26.79166,94.6895,325.9,0.39,0.44,2017-10-14,0626,N,VIIRS,n,1,290.1,1
27.97946,96.4057,343.4,0.39,0.6,2017-10-11,0723,N,VIIRS,n,1,293,7.7
27.46069,95.47738,342.2,0.38,0.36,2017-09-27,0645,N,VIIRS,n,1,294.3,2.9
27.36706,94.89062,307.4,0.42,0.61,2017-10-04,1840,N,VIIRS,n,1,288.6,1.2
26.79235,94.68795,302.8,0.34,0.56,2017-09-07,1846,N,VIIRS,n,1,285.4,0.6
26.96352,94.74256,311.7,0.45,0.39,2017-09-15,1936,N,VIIRS,n,1,291.5,2.1
26.81317,94.69666,313.9,0.62,0.72,2017-09-18,2020,N,VIIRS,n,1,284.2,1.6
26.96305,94.74036,307.8,0.43,0.46,2017-09-25,1949,N,VIIRS,n,1,291.5,0.5
26.97054,94.58809,309.2,0.32,0.55,2017-10-05,2001,N,VIIRS,n,1,291.9,0.6
26.81161,94.69739,314.5,0.41,0.61,2017-10-10,2008,N,VIIRS,n,1,287.8,0.9
26.79147,94.68851,306.7,0.41,0.61,2017-10-10,2008,N,VIIRS,n,1,287.4,0.8
26.79431,94.68923,315.5,0.54,0.51,2017-10-14,1852,N,VIIRS,n,1,288.8,2.3
27.26566,95.12297,319.4,0.46,0.39,2017-09-15,1936,N,VIIRS,n,1,290.5,2.6
27.26484,95.12351,312.4,0.32,0.55,2017-10-09,1846,N,VIIRS,n,1,287.4,0.9
27.81611,95.59031,329.2,0.5,0.49,2017-09-18,0614,N,VIIRS,n,1,296.6,8.1
27.03185,94.89098,329.5,0.43,0.38,2017-10-07,0658,N,VIIRS,n,1,295.4,2.3
27.03346,94.88842,302.4,0.33,0.55,2017-10-09,1846,N,VIIRS,n,1,281.3,1.1
27.032,94.89149,319.6,0.44,0.46,2017-10-11,1949,N,VIIRS,n,1,288.6,2.4
24.62598,94.13517,342.1,0.42,0.45,2017-10-06,0716,N,VIIRS,n,1,295.5,10.1
21.19922,81.41303,341.9,0.53,0.67,2017-09-05,0657,N,VIIRS,n,1,290.4,12.9
21.19815,81.41753,336.9,0.53,0.67,2017-09-05,0657,N,VIIRS,n,1,292,9.3
21.19508,81.41654,339.6,0.38,0.36,2017-09-29,0747,N,VIIRS,n,1,294.4,4.2
21.19309,81.41653,302.2,0.64,0.72,2017-10-02,1920,N,VIIRS,n,1,281.7,2
21.19771,81.41825,301.2,0.64,0.72,2017-10-02,1920,N,VIIRS,n,1,281.8,1.3
21.19895,81.41563,311.3,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,295.5,1
21.23272,79.63219,305,0.52,0.5,2017-09-25,1951,N,VIIRS,n,1,287.4,1.4
21.23202,79.62928,306.8,0.48,0.4,2017-10-14,2035,N,VIIRS,n,1,289.4,0.9
21.39033,81.64848,298.6,0.61,0.54,2017-10-01,1938,N,VIIRS,n,1,280.6,0.8
21.18997,81.39322,308.6,0.49,0.4,2017-09-23,2029,N,VIIRS,n,1,292.5,1.4
21.1848,81.39005,312.8,0.49,0.4,2017-09-23,2029,N,VIIRS,n,1,294.3,1.6
21.18636,81.38902,313.2,0.39,0.36,2017-09-24,2010,N,VIIRS,n,1,293.7,1.3
21.18304,81.38844,306.8,0.39,0.36,2017-09-24,2010,N,VIIRS,n,1,293.1,1.3
21.18044,81.38647,306.7,0.4,0.6,2017-09-26,1932,N,VIIRS,n,1,289.5,1.3
21.19091,81.38573,310,0.49,0.65,2017-10-02,2100,N,VIIRS,n,1,288.1,2
21.18454,81.38366,306.1,0.39,0.36,2017-10-10,2010,N,VIIRS,n,1,290.4,1.1
21.19129,81.384,312.2,0.4,0.6,2017-10-13,2054,N,VIIRS,n,1,287.6,2
21.1857,81.3906,312.5,0.49,0.4,2017-10-16,1957,N,VIIRS,n,1,297.7,3.9
21.18075,81.38774,330.7,0.49,0.4,2017-10-16,1957,N,VIIRS,n,1,297.6,4.1
19.96329,79.33364,317.9,0.39,0.36,2017-09-02,2023,N,VIIRS,n,1,292.4,1.6
19.82729,79.35237,303.6,0.49,0.65,2017-09-05,2106,N,VIIRS,n,1,286,1.5
19.96258,79.33635,333.2,0.39,0.36,2017-10-04,0753,N,VIIRS,l,1,307.1,3.2
28.04061,96.59092,331.5,0.38,0.36,2017-10-08,0639,N,VIIRS,n,1,294,4.8
27.96048,96.66648,331.5,0.38,0.36,2017-10-08,0639,N,VIIRS,n,1,294.9,3.1
26.52246,90.53234,337.4,0.4,0.44,2017-09-16,1918,N,VIIRS,n,1,293.3,3.6
26.52173,90.53539,309.4,0.57,0.43,2017-10-05,2002,N,VIIRS,n,1,292.3,2.4
28.14663,95.53867,333.7,0.39,0.36,2017-10-08,0639,N,VIIRS,n,1,296,3.5
21.1046,72.64524,309.8,0.4,0.37,2017-09-01,2041,N,VIIRS,n,1,290.6,2.3
21.10555,72.64404,337.6,0.39,0.36,2017-09-06,0819,N,VIIRS,n,1,304.3,4.5
21.10543,72.64587,350.4,0.57,0.52,2017-09-13,2016,N,VIIRS,n,1,287.1,17.4
21.10531,72.64487,343.7,0.52,0.5,2017-09-15,0850,N,VIIRS,n,1,295,21.9
21.10543,72.64569,343.6,0.38,0.36,2017-09-22,2048,N,VIIRS,n,1,296,23.3
21.1045,72.64536,335.8,0.56,0.51,2017-10-01,2119,N,VIIRS,n,1,297,3.8
21.1064,72.64516,310.6,0.45,0.39,2017-10-02,2100,N,VIIRS,n,1,296.5,1.8
21.10545,72.64451,334,0.48,0.48,2017-10-04,0754,N,VIIRS,n,1,302.5,8.6
21.10584,72.64489,323.1,0.56,0.69,2017-10-16,2138,N,VIIRS,n,1,296.5,3.2
27.0315,94.88985,314.9,0.42,0.61,2017-10-10,2008,N,VIIRS,n,1,287.8,1
18.51899,74.23891,333.2,0.34,0.56,2017-09-24,0740,N,VIIRS,n,1,295.1,2.2
22.9301,69.70309,305.2,0.46,0.47,2017-09-28,2035,N,VIIRS,n,1,294.3,0.9
22.93049,69.69869,339.1,0.38,0.36,2017-10-02,0832,N,VIIRS,l,1,310.9,3.3
22.93181,69.70332,322,0.41,0.37,2017-10-13,2054,N,VIIRS,n,1,296,2.2
22.9311,69.70434,318,0.41,0.37,2017-10-13,2054,N,VIIRS,n,1,295.8,1.5
21.15568,72.73511,312.2,0.35,0.57,2017-09-24,2010,N,VIIRS,n,1,292.7,1
21.15416,72.73531,313.7,0.45,0.39,2017-09-28,2035,N,VIIRS,n,1,291.8,0.9
21.15084,72.73923,301.3,0.36,0.57,2017-10-06,2125,N,VIIRS,n,1,269.5,0.4
23.12893,73.61811,334.2,0.39,0.36,2017-10-08,0819,N,VIIRS,l,1,306.5,2.3
27.46196,95.47746,341,0.44,0.46,2017-09-15,0710,N,VIIRS,n,1,294.5,4.8
27.46105,95.47556,327.2,0.47,0.4,2017-09-15,1936,N,VIIRS,n,1,291.3,2.4
27.46455,95.47314,305.3,0.75,0.77,2017-10-05,1821,N,VIIRS,n,1,288.8,1.3
27.53499,95.39833,301.9,0.63,0.54,2017-09-07,1846,N,VIIRS,n,1,286.1,0.8
27.46769,95.42347,306.5,0.62,0.54,2017-09-07,1846,N,VIIRS,n,1,285.8,1.3
27.47022,95.42114,330.5,0.42,0.61,2017-10-16,0729,N,VIIRS,n,1,291.2,2.9
23.01381,70.10255,308.7,0.35,0.56,2017-09-02,2022,N,VIIRS,n,1,289.8,0.8
23.01553,70.10357,306.5,0.45,0.39,2017-09-06,2047,N,VIIRS,n,1,295.5,0.8
23.01324,70.10435,306.8,0.46,0.39,2017-09-26,2113,N,VIIRS,n,1,294.8,0.9
23.10537,70.18998,308.2,0.38,0.36,2017-10-02,2100,N,VIIRS,n,1,297.2,1.3
23.10379,70.18837,306.9,0.43,0.46,2017-10-14,2035,N,VIIRS,n,1,295.2,1.1
23.01497,70.10297,307.3,0.43,0.46,2017-10-14,2035,N,VIIRS,n,1,295.1,1
