latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
19.96506,79.33366,323.6,0.33,0.55,2018-09-23,1942,N,VIIRS,n,1.0NRT,292.1,1.7,N
19.91997,79.11236,309.3,0.34,0.56,2018-09-23,1942,N,VIIRS,n,1.0NRT,292.9,0.7,N
19.91931,79.11228,307.3,0.34,0.56,2018-09-23,1942,N,VIIRS,n,1.0NRT,292.4,0.8,N
19.77829,79.29127,304,0.33,0.55,2018-09-23,1942,N,VIIRS,n,1.0NRT,292,0.6,N
19.70615,79.21736,305.9,0.34,0.56,2018-09-23,1942,N,VIIRS,n,1.0NRT,293.1,0.7,N
19.03343,79.34946,304.6,0.32,0.55,2018-09-23,1942,N,VIIRS,n,1.0NRT,291.9,0.7,N
17.60482,83.19974,307,0.53,0.42,2018-09-23,1942,N,VIIRS,n,1.0NRT,292.4,1.7,N
15.50337,74.92232,300.5,0.57,0.69,2018-09-23,1942,N,VIIRS,n,1.0NRT,289.3,0.8,N
13.38732,80.10565,314.7,0.49,0.48,2018-09-23,1942,N,VIIRS,n,1.0NRT,290.2,1.8,N
22.9343,69.70351,303.8,0.42,0.45,2018-09-23,2124,N,VIIRS,n,1.0NRT,290.9,0.9,N
22.93097,69.69849,306.7,0.42,0.45,2018-09-23,2124,N,VIIRS,n,1.0NRT,291.1,0.9,N
22.93015,69.70258,305.5,0.42,0.45,2018-09-23,2124,N,VIIRS,n,1.0NRT,291,0.9,N
22.41464,69.03931,310.7,0.4,0.44,2018-09-23,2124,N,VIIRS,n,1.0NRT,293.1,2.2,N
21.1533,72.74064,321,0.35,0.57,2018-09-23,2124,N,VIIRS,n,1.0NRT,290.8,1.1,N
21.15403,72.73724,307.3,0.35,0.57,2018-09-23,2124,N,VIIRS,n,1.0NRT,290.7,1.1,N
15.6596,73.98933,305.4,0.54,0.68,2018-09-23,2124,N,VIIRS,n,1.0NRT,288.7,0.9,N
12.98367,74.85385,310.1,0.69,0.75,2018-09-23,2124,N,VIIRS,n,1.0NRT,286.7,2.5,N
12.98405,74.85531,307.3,0.69,0.75,2018-09-23,2124,N,VIIRS,n,1.0NRT,286.5,1.9,N
20.96128,85.18375,335,0.63,0.54,2018-09-24,0654,N,VIIRS,n,1.0NRT,293.5,10.5,D
20.96004,85.17782,337.7,0.63,0.54,2018-09-24,0654,N,VIIRS,n,1.0NRT,293.6,9.3,D
21.19782,81.41438,345.6,0.53,0.67,2018-09-24,0654,N,VIIRS,n,1.0NRT,287.3,7.6,D
21.74748,83.84257,330.6,0.37,0.58,2018-09-24,0654,N,VIIRS,n,1.0NRT,294.3,2.9,D
21.74588,83.84216,329.3,0.37,0.58,2018-09-24,0654,N,VIIRS,n,1.0NRT,294.1,1.6,D
21.19714,81.41693,353.3,0.53,0.67,2018-09-24,0654,N,VIIRS,n,1.0NRT,287.2,9.4,D
23.55012,87.24545,333.1,0.42,0.45,2018-09-24,0654,N,VIIRS,n,1.0NRT,294.2,4.7,D
23.77521,86.39162,333.3,0.47,0.47,2018-09-24,0654,N,VIIRS,n,1.0NRT,297.4,4.6,D
23.78043,86.39516,354.9,0.47,0.47,2018-09-24,0654,N,VIIRS,n,1.0NRT,296.7,13.5,D
23.77954,86.39066,330.2,0.47,0.47,2018-09-24,0654,N,VIIRS,n,1.0NRT,296.5,4.6,D
23.78562,86.30468,335.4,0.47,0.48,2018-09-24,0654,N,VIIRS,n,1.0NRT,296.7,5.8,D
25.82388,93.46718,334.2,0.39,0.36,2018-09-24,0654,N,VIIRS,n,1.0NRT,294.9,2.8,D
8.87722,77.44422,331.8,0.45,0.47,2018-09-24,0830,N,VIIRS,n,1.0NRT,295.8,1.9,D
8.98266,78.13789,339.8,0.51,0.49,2018-09-24,0830,N,VIIRS,n,1.0NRT,297.2,2.5,D
9.37009,77.83954,341.1,0.49,0.49,2018-09-24,0830,N,VIIRS,n,1.0NRT,298,6.1,D
11.6221,79.23887,335.7,0.33,0.55,2018-09-24,0830,N,VIIRS,n,1.0NRT,290.5,2.7,D
15.12324,76.21721,335,0.46,0.47,2018-09-24,0836,N,VIIRS,n,1.0NRT,294.5,3.4,D
15.90406,76.85874,336.7,0.52,0.5,2018-09-24,0836,N,VIIRS,n,1.0NRT,297.4,2.7,D
16.30287,75.28143,330.1,0.42,0.45,2018-09-24,0836,N,VIIRS,l,1.0NRT,301.1,4.1,D
17.44982,75.20105,331.1,0.43,0.46,2018-09-24,0836,N,VIIRS,l,1.0NRT,301.8,2,D
18.05289,74.31696,339.4,0.38,0.43,2018-09-24,0836,N,VIIRS,n,1.0NRT,299.4,5.4,D
18.58091,74.18783,335.7,0.38,0.43,2018-09-24,0836,N,VIIRS,n,1.0NRT,300.4,2.7,D
19.85522,77.78352,335.4,0.33,0.56,2018-09-24,0836,N,VIIRS,n,1.0NRT,293.3,1.6,D
21.10559,72.64764,342.8,0.51,0.41,2018-09-24,0836,N,VIIRS,n,1.0NRT,302,11.8,D
21.10749,72.63246,336.3,0.5,0.41,2018-09-24,0836,N,VIIRS,n,1.0NRT,300.9,6.5,D
22.48059,70.10613,338.9,0.41,0.37,2018-09-24,0836,N,VIIRS,n,1.0NRT,307.2,2.4,D
22.41532,69.04062,338,0.39,0.36,2018-09-24,0836,N,VIIRS,l,1.0NRT,310.3,2.9,D
22.95323,70.45567,335.7,0.42,0.38,2018-09-24,0836,N,VIIRS,n,1.0NRT,304.5,1.2,D
22.93191,69.70232,339.3,0.4,0.37,2018-09-24,0836,N,VIIRS,l,1.0NRT,311.5,4.3,D
22.93813,69.69727,335.9,0.4,0.37,2018-09-24,0836,N,VIIRS,l,1.0NRT,310.1,3.3,D
23.73492,71.0569,340.2,0.45,0.39,2018-09-24,0836,N,VIIRS,n,1.0NRT,309.7,6.2,D
26.79446,94.69047,304.9,0.38,0.36,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.9,0.4,N
25.02881,87.37397,309.3,0.47,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.1,1.1,N
24.92461,84.15491,303.5,0.38,0.58,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.1,0.5,N
23.81027,87.02621,305,0.48,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.1,2.3,N
24.207,82.72244,307.1,0.45,0.63,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.2,1.2,N
24.20113,82.72162,308,0.45,0.63,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.9,1.2,N
23.80417,86.32316,306.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.9,3,N
23.79676,86.3489,307.7,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,291,2.6,N
23.7921,86.34827,305.8,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.2,1.7,N
23.78253,86.39504,328.9,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,291.2,5.8,N
23.77843,86.38921,320.3,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.7,3.8,N
23.77789,86.3944,337.5,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,291.7,3.8,N
23.79429,86.23557,302.8,0.54,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,285.5,0.9,N
23.78772,86.29941,305.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.5,2,N
23.78718,86.30466,318.9,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.1,4.8,N
23.78608,86.31528,313.6,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.2,3,N
23.7839,86.33643,309.7,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.6,1.4,N
23.78335,86.3417,307.8,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.2,1.4,N
23.7787,86.34106,305.1,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,1.4,N
23.7738,86.38853,314.6,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.5,3.8,N
23.77326,86.39371,315.6,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,291.1,3.8,N
23.76917,86.38784,305.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.7,1.1,N
23.76863,86.39306,305.2,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.4,1.1,N
23.76399,86.3924,304,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.2,1.1,N
23.68931,87.1008,307.2,0.48,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.2,3.3,N
23.77989,86.394,346.2,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,292.1,11.7,N
23.78865,86.31501,314,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.6,4.2,N
23.78631,86.33613,308.7,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.7,2.8,N
23.78046,86.38883,308,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.7,2.8,N
23.77526,86.39336,321.9,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,291.5,3.5,N
23.78516,86.3038,319.5,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.5,3.8,N
23.78108,86.34076,311.2,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.5,3.3,N
23.77583,86.38817,315.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.9,2.4,N
23.69253,87.12366,312,0.47,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.3,3.2,N
23.7712,86.3875,307.7,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.8,2.4,N
23.77063,86.39268,309.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.6,3.5,N
23.69081,87.09969,306.4,0.47,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.4,3.2,N
23.76599,86.39204,305.6,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.4,2.9,N
23.75847,86.4176,307.4,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.9,2.2,N
23.75558,86.40124,305.4,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.1,1.4,N
23.75385,86.41697,308.4,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290,2.2,N
23.74923,86.41633,314.3,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.7,2.2,N
23.74866,86.42149,316.3,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.5,4,N
23.8866,85.00737,301.9,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,284.3,1.2,N
23.88629,85.01054,319.9,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,284.5,1.2,N
23.72735,86.44493,303,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,285.6,1.5,N
23.67302,86.93819,306.4,0.49,0.48,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.2,2.5,N
23.7233,86.43909,322.7,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.2,4.1,N
23.72273,86.4443,325.7,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.7,4.1,N
23.76658,86.03365,304.1,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.8,1.4,N
23.76599,86.03928,309.9,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,1.4,N
23.70539,86.4313,298.8,0.52,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,282,0.6,N
23.75647,85.85151,306,0.57,0.52,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.4,3.9,N
23.75529,85.86301,309.9,0.57,0.52,2018-09-24,1924,N,VIIRS,n,1.0NRT,290,2.5,N
23.70361,86.07453,305.4,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,1.5,N
23.55867,87.23971,315,0.46,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.5,3.6,N
23.68233,86.09398,323,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.6,3.9,N
23.54939,87.24306,305.3,0.46,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.5,3.2,N
23.54886,87.24767,304.5,0.46,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,290,2.8,N
23.67113,86.10912,306.7,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.1,1.3,N
23.71077,85.29802,302.6,0.62,0.54,2018-09-24,1924,N,VIIRS,n,1.0NRT,285.9,1,N
23.72901,85.00771,311.1,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,285.4,1.2,N
23.71857,85.00956,307.5,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,285,0.8,N
23.43711,87.25385,305.6,0.46,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,1.3,N
23.67105,84.99124,303.3,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.1,0.6,N
23.67041,84.9976,316.4,0.32,0.55,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.7,2,N
22.79897,86.20912,311.1,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.4,2.5,N
22.79432,86.20862,303.9,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.6,2.5,N
22.79082,86.19771,312.2,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.5,2.3,N
22.79025,86.20292,309.5,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.5,1.4,N
22.59045,85.90711,305.7,0.55,0.51,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.6,2.3,N
22.37815,87.28252,309.5,0.45,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,290.2,1.4,N
22.36502,87.01915,311.5,0.46,0.47,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.6,1.1,N
22.24516,87.38889,307.3,0.44,0.46,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.7,1.3,N
22.0525,88.12466,307.4,0.39,0.44,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.4,3.1,N
22.33086,82.53154,299.3,0.45,0.63,2018-09-24,1924,N,VIIRS,n,1.0NRT,280.1,1.7,N
21.92886,85.22385,303.4,0.59,0.53,2018-09-24,1924,N,VIIRS,n,1.0NRT,288.4,1.3,N
22.02823,83.75655,297.8,0.37,0.58,2018-09-24,1924,N,VIIRS,n,1.0NRT,275.3,0.8,N
22.0257,83.75718,299.4,0.37,0.58,2018-09-24,1924,N,VIIRS,n,1.0NRT,276.1,0.9,N
20.96766,86.01086,302.7,0.51,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,279.2,2.4,N
21.37536,81.68035,308.3,0.49,0.65,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.8,2.6,N
20.94948,86.04877,298.5,0.51,0.49,2018-09-24,1924,N,VIIRS,n,1.0NRT,273.3,1,N
21.38998,81.64567,306.9,0.5,0.65,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.8,1.1,N
21.37467,81.67889,307.1,0.49,0.65,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.4,1.7,N
21.36858,81.67831,304.2,0.49,0.65,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.3,1.7,N
20.96251,85.128,307.4,0.59,0.52,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.1,2,N
20.96866,85.02393,303.2,0.59,0.53,2018-09-24,1924,N,VIIRS,n,1.0NRT,284.8,2.3,N
20.95765,85.12733,308.3,0.59,0.52,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,2,N
20.9546,85.1097,306.9,0.59,0.53,2018-09-24,1924,N,VIIRS,n,1.0NRT,289,1.7,N
20.88674,84.98467,307.7,0.6,0.53,2018-09-24,1924,N,VIIRS,n,1.0NRT,287.2,1,N
21.19046,81.38354,314.4,0.51,0.66,2018-09-24,1924,N,VIIRS,n,1.0NRT,284,4.7,N
21.19146,81.38201,305.8,0.51,0.66,2018-09-24,1924,N,VIIRS,n,1.0NRT,282.7,2.5,N
21.19099,81.38715,305.6,0.51,0.66,2018-09-24,1924,N,VIIRS,n,1.0NRT,284.2,3.4,N
20.52337,85.72276,307,0.53,0.5,2018-09-24,1924,N,VIIRS,n,1.0NRT,281.8,1,N
19.96117,79.33092,300.7,0.67,0.74,2018-09-24,1924,N,VIIRS,n,1.0NRT,286.3,0.6,N
17.69405,83.24063,367,0.35,0.57,2018-09-24,1924,N,VIIRS,h,1.0NRT,290.3,6.6,N
17.60818,83.20077,311.3,0.35,0.57,2018-09-24,1924,N,VIIRS,n,1.0NRT,290,1.9,N
17.59949,83.18233,317.1,0.36,0.57,2018-09-24,1924,N,VIIRS,n,1.0NRT,289.9,1.5,N
24.71536,74.66974,303.6,0.41,0.45,2018-09-24,2106,N,VIIRS,n,1.0NRT,292,0.6,N
24.65987,74.63279,307.6,0.4,0.45,2018-09-24,2106,N,VIIRS,n,1.0NRT,292.1,1.1,N
21.92479,83.3371,303.2,0.77,0.78,2018-09-24,2106,N,VIIRS,n,1.0NRT,282.3,3.5,N
21.92092,83.35212,308.2,0.78,0.78,2018-09-24,2106,N,VIIRS,n,1.0NRT,284.4,4.7,N
23.54341,72.40807,305.2,0.48,0.4,2018-09-24,2106,N,VIIRS,n,1.0NRT,294.8,0.7,N
21.38978,81.64555,303.3,0.63,0.72,2018-09-24,2106,N,VIIRS,n,1.0NRT,287.7,1.2,N
21.37665,81.68027,305.4,0.63,0.72,2018-09-24,2106,N,VIIRS,n,1.0NRT,287.8,1.8,N
21.19025,81.3834,322.1,0.61,0.71,2018-09-24,2106,N,VIIRS,n,1.0NRT,288.4,3.6,N
21.18882,81.38924,306,0.61,0.71,2018-09-24,2106,N,VIIRS,n,1.0NRT,288.3,3.6,N
23.30544,70.47816,306.4,0.41,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,296.3,1.4,N
23.26338,70.25007,316.9,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,296.4,1.5,N
23.43092,68.71201,321.5,0.38,0.36,2018-09-24,2106,N,VIIRS,n,1.0NRT,298.5,1.8,N
23.10521,70.18884,307.1,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,294.9,0.9,N
22.95559,70.45424,332.3,0.41,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,297.4,3.7,N
23.01469,70.10282,307.2,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,295.5,1.2,N
22.93865,69.6975,319.2,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,296,1.7,N
22.93404,69.70452,308.6,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,295.7,1,N
22.93134,69.70005,315.2,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,295.5,2,N
22.9307,69.70388,318.2,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,295.6,1,N
22.91065,69.70001,306.2,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,296.1,0.7,N
20.86824,79.29476,308.7,0.46,0.64,2018-09-24,2106,N,VIIRS,n,1.0NRT,287,1.1,N
20.85816,79.28995,301.8,0.46,0.64,2018-09-24,2106,N,VIIRS,n,1.0NRT,287,2,N
22.34367,69.86487,306.9,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,296.1,1,N
22.33628,69.86743,308.9,0.4,0.37,2018-09-24,2106,N,VIIRS,n,1.0NRT,298.8,2.5,N
22.4189,69.0405,310.2,0.39,0.36,2018-09-24,2106,N,VIIRS,n,1.0NRT,296,1.7,N
22.41559,69.03987,328.4,0.39,0.36,2018-09-24,2106,N,VIIRS,n,1.0NRT,297.1,1.7,N
19.92095,79.11286,302.5,0.47,0.64,2018-09-24,2106,N,VIIRS,n,1.0NRT,287,1.5,N
21.10998,72.63212,308.2,0.54,0.42,2018-09-24,2106,N,VIIRS,n,1.0NRT,294,2.4,N
21.10614,72.6313,310.2,0.54,0.42,2018-09-24,2106,N,VIIRS,n,1.0NRT,293.4,2.4,N
21.10327,72.6467,305.3,0.54,0.42,2018-09-24,2106,N,VIIRS,n,1.0NRT,293.3,2.1,N
20.911,71.45835,305.8,0.47,0.4,2018-09-24,2106,N,VIIRS,n,1.0NRT,294.5,1,N
20.35573,72.95116,306.4,0.38,0.43,2018-09-24,2106,N,VIIRS,n,1.0NRT,292.7,0.5,N
18.69838,73.0429,307.9,0.41,0.45,2018-09-24,2106,N,VIIRS,n,1.0NRT,291,0.9,N
18.05699,74.1699,303.2,0.5,0.49,2018-09-24,2106,N,VIIRS,n,1.0NRT,289.4,0.8,N
15.87596,74.66561,308.4,0.59,0.52,2018-09-24,2106,N,VIIRS,n,1.0NRT,287.6,2,N
15.87763,74.66518,313.7,0.59,0.53,2018-09-24,2106,N,VIIRS,n,1.0NRT,287.7,1.3,N
15.50172,74.92706,303.1,0.62,0.54,2018-09-24,2106,N,VIIRS,n,1.0NRT,287.9,1.1,N
15.6571,73.98937,302,0.53,0.5,2018-09-24,2106,N,VIIRS,n,1.0NRT,291,0.5,N
29.45432,76.87614,298.9,0.44,0.46,2018-09-24,2100,N,VIIRS,n,1.0NRT,288.2,0.3,N
28.41579,74.47635,304.8,0.52,0.41,2018-09-24,2100,N,VIIRS,n,1.0NRT,292.7,0.7,N
27.66803,76.13107,307.3,0.43,0.46,2018-09-24,2100,N,VIIRS,n,1.0NRT,293.4,1.2,N
27.51562,76.67305,304.2,0.47,0.48,2018-09-24,2100,N,VIIRS,n,1.0NRT,292.3,0.9,N
26.64098,79.48168,302.5,0.36,0.57,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.5,0.8,N
24.20452,82.71757,312.3,0.63,0.72,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.5,3,N
24.20314,82.72289,310,0.63,0.72,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.5,2.4,N
24.20752,82.7153,302.7,0.63,0.72,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.5,1.9,N
24.20611,82.72088,309,0.63,0.72,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.5,1.9,N
24.20475,82.72626,301.2,0.63,0.72,2018-09-24,2100,N,VIIRS,n,1.0NRT,287.4,1.6,N
24.16547,80.69631,301,0.48,0.65,2018-09-24,2100,N,VIIRS,n,1.0NRT,288.2,0.4,N
24.16923,80.69596,302.7,0.48,0.65,2018-09-24,2100,N,VIIRS,n,1.0NRT,288,1.3,N
20.79403,85.2561,330.5,0.62,0.71,2018-09-25,0636,N,VIIRS,n,1.0NRT,288.3,8.1,D
20.79209,85.25424,327.7,0.62,0.71,2018-09-25,0636,N,VIIRS,n,1.0NRT,288.5,6.8,D
20.95869,85.18213,325.8,0.62,0.71,2018-09-25,0636,N,VIIRS,n,1.0NRT,287.8,5,D
20.96327,85.1784,328.7,0.62,0.71,2018-09-25,0636,N,VIIRS,n,1.0NRT,288.7,7.6,D
22.05588,88.12556,325.8,0.39,0.59,2018-09-25,0636,N,VIIRS,n,1.0NRT,291.7,3.7,D
22.06581,88.11913,335.1,0.39,0.59,2018-09-25,0636,N,VIIRS,n,1.0NRT,290.4,3.5,D
22.79936,86.20629,340.8,0.49,0.65,2018-09-25,0636,N,VIIRS,n,1.0NRT,286.5,8,D
8.88796,77.60481,336.3,0.4,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,302.4,3.3,D
9.38384,77.86938,330.1,0.41,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,289.6,2.2,D
9.83267,78.76688,338.2,0.45,0.39,2018-09-25,0812,N,VIIRS,n,1.0NRT,304.2,4.4,D
10.01272,78.64578,338,0.44,0.39,2018-09-25,0812,N,VIIRS,n,1.0NRT,305.3,3,D
10.01627,78.64527,336,0.44,0.39,2018-09-25,0812,N,VIIRS,n,1.0NRT,305.5,3,D
10.14055,78.5574,340,0.44,0.38,2018-09-25,0812,N,VIIRS,n,1.0NRT,304.6,4.1,D
10.1398,78.55753,340,0.44,0.38,2018-09-25,0812,N,VIIRS,n,1.0NRT,303.9,4,D
10.19773,78.50795,338.1,0.44,0.38,2018-09-25,0812,N,VIIRS,n,1.0NRT,306.4,3.5,D
10.79204,79.12571,333.2,0.48,0.4,2018-09-25,0812,N,VIIRS,n,1.0NRT,301.1,2.9,D
10.65884,77.32338,337.5,0.4,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,306.5,5.6,D
10.70549,77.26382,334.8,0.4,0.37,2018-09-25,0812,N,VIIRS,l,1.0NRT,305.2,2.3,D
10.70634,77.26336,334.1,0.4,0.37,2018-09-25,0812,N,VIIRS,l,1.0NRT,304.7,1.6,D
10.98908,78.18324,343.5,0.43,0.38,2018-09-25,0812,N,VIIRS,n,1.0NRT,301.2,5.9,D
11.23797,78.73247,339.4,0.46,0.39,2018-09-25,0812,N,VIIRS,n,1.0NRT,302.4,5.8,D
11.23869,78.7327,339,0.46,0.39,2018-09-25,0812,N,VIIRS,n,1.0NRT,302.1,3.6,D
11.58498,79.2422,335.8,0.49,0.4,2018-09-25,0812,N,VIIRS,n,1.0NRT,298.1,1.8,D
11.8114,77.92243,335.6,0.43,0.38,2018-09-25,0812,N,VIIRS,n,1.0NRT,305.4,3.1,D
12.44384,76.80537,332.8,0.4,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,297.6,2.5,D
13.35275,78.59868,331.7,0.48,0.4,2018-09-25,0812,N,VIIRS,n,1.0NRT,298.8,2.4,D
14.02383,75.09861,333.8,0.38,0.36,2018-09-25,0812,N,VIIRS,n,1.0NRT,295.8,6.2,D
15.37939,79.84157,331.9,0.39,0.44,2018-09-25,0812,N,VIIRS,n,1.0NRT,298,3.3,D
15.17478,76.65932,338.7,0.41,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,303.7,4.3,D
15.17423,76.65547,331.5,0.41,0.37,2018-09-25,0812,N,VIIRS,l,1.0NRT,304,3.3,D
15.17766,76.65496,337.2,0.41,0.37,2018-09-25,0812,N,VIIRS,n,1.0NRT,305.1,3.3,D
